Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5,AQI
429,06-11-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,22,73,50.0,83.10344827586206
429,09-11-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,18,81,47.0,81.0
429,12-11-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,18,65,38.0,65.0
429,16-11-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,19,82,55.0,91.55172413793103
429,20-11-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,18,80,54.0,89.86206896551724
429,24-11-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,20,75,38.0,75.0
429,27-11-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,17,73,42.0,73.0
429,02-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,21,89,48.0,89.0
429,05-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,18,92,56.0,93.24137931034483
429,08-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,21,95,55.0,95.0
429,11-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,20,102,50.0,101.66442953020135
429,15-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,19,85,42.0,85.0
429,18-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,19,113,44.0,108.97315436241611
429,22-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,16,95,48.0,95.0
429,26-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,17,116,54.0,110.96644295302013
429,30-12-15,Odisha,Berhampur,"Regional Office, Berhampur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,19,105,56.0,103.65771812080537
471,02-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,24,155,137.0,313.27906976744185
471,06-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,25,173,157.0,328.62790697674416
471,09-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,181,146.0,320.1860465116279
471,13-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,25,172,121.0,301.0
471,16-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,27,189,107.0,255.6206896551724
471,20-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,12,27,193,173.0,340.90697674418607
471,23-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,24,155,118.0,293.17241379310343
471,27-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,29,159,101.0,235.13793103448276
471,30-01-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,24,168,113.0,276.1034482758621
471,03-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,12,25,175,79.0,162.44827586206895
471,06-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,26,175,102.0,238.55172413793105
471,10-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,23,155,148.0,321.72093023255815
471,13-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,27,169,96.0,218.0689655172414
471,17-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,26,158,84.0,179.51724137931035
471,20-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,26,168,114.0,279.51724137931035
471,24-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,22,166,69.0,144.18791946308724
471,27-02-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,26,159,100.0,231.72413793103448
471,01-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,8,22,84,41.0,84.0
471,04-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,8,22,87,43.0,87.0
471,08-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,23,89,31.0,89.0
471,11-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,80,44.0,80.0
471,15-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,8,21,57,34.0,57.0
471,18-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,8,23,80,33.0,80.0
471,22-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,7,20,91,35.0,91.0
471,25-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,24,106,43.0,104.32214765100672
471,29-09-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,23,107,47.0,104.98657718120805
471,01-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,8,22,136,47.0,124.25503355704699
471,06-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,7,22,129,51.0,119.60402684563758
471,09-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,24,156,53.0,137.54362416107384
471,13-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,121,64.0,114.28859060402685
471,16-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,8,22,136,42.0,124.25503355704699
471,20-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,8,23,132,50.0,121.59731543624162
471,23-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,7,20,132,35.0,121.59731543624162
471,27-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,124,39.0,116.28187919463087
471,30-10-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,22,133,50.0,122.26174496644296
471,03-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,140,46.0,126.91275167785236
471,06-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,24,128,48.0,118.93959731543625
471,10-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,151,83.0,176.10344827586206
471,13-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,132,89.0,196.58620689655172
471,17-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,27,142,80.0,165.86206896551724
471,20-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,25,138,90.0,200.0
471,24-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,26,128,77.0,155.6206896551724
471,27-11-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,22,131,88.0,193.17241379310343
471,01-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,11,26,150,97.0,221.48275862068965
471,04-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,144,83.0,176.10344827586206
471,08-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,24,145,92.0,204.41379310344828
471,11-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,9,23,128,85.0,182.9310344827586
471,15-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,25,137,72.0,138.55172413793105
471,18-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,28,121,51.0,114.28859060402685
471,22-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,12,25,115,71.0,135.13793103448276
471,25-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,27,131,81.0,169.27586206896552
471,29-12-15,Odisha,Talcher,"Coal Field Area, Talcher",Odisha State Pollution Control Board,Industrial Area,10,26,145,83.0,176.10344827586206
552,07-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,146,104.0,245.3793103448276
552,09-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,93,46.0,93.0
552,12-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,53,41.0,67.89655172413794
552,16-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,75,45.0,75.0
552,18-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,15,111,39.0,107.64429530201342
552,20-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,135,42.0,123.59060402684564
552,23-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,100,37.0,100.0
552,27-02-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,80,42.0,80.0
552,02-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,138,54.0,125.58389261744966
552,06-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,79,42.0,79.0
552,09-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,76,42.0,76.0
552,13-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,67,40.0,67.0
552,18-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,47,28.0,47.0
552,21-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,54,27.0,54.0
552,24-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,11,26,17.0,28.333333333333336
552,27-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,11,26,20.0,33.333333333333336
552,29-04-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,51,36.0,59.44827586206897
552,04-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,50,34.0,56.06896551724138
552,07-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,83,44.0,83.0
552,11-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,73,42.0,73.0
552,14-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,57,30.0,57.0
552,18-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,36,12.0,36.0
552,20-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,86,39.0,86.0
552,25-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,94,29.0,94.0
552,28-05-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,80,34.0,80.0
552,01-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,15,72,37.0,72.0
552,04-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,33,13.0,33.0
552,08-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,15,58,29.0,58.0
552,11-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,15,53,5.0,53.0
552,16-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,22,8.0,22.0
552,18-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,56,20.0,56.0
552,25-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,73,20.0,73.0
552,29-06-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,59,29.0,59.0
552,02-07-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,42,34.0,56.06896551724138
552,06-07-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,37,24.0,40.0
552,13-07-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,70,49.0,81.41379310344828
552,20-07-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,30,18.0,30.0
552,23-07-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,36,24.0,40.0
552,30-07-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,13,30,19.0,31.666666666666668
552,03-08-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,55,33.0,55.0
552,06-08-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,15,47,16.0,47.0
552,10-08-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,61,25.0,61.0
552,17-08-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,33,33.0,54.37931034482759
552,24-08-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,11,46,31.0,51.0
552,27-08-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,60,35.0,60.0
552,03-09-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,14,67,46.0,76.34482758620689
552,07-09-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,23,10.0,23.0
552,14-09-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,35,21.0,35.0
552,19-09-15,Odisha,Keonjhar,"Regional Office, Keonjhar",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,12,17,15.0,25.0
